,similarity,timestamp
0,0.9982555003995591,"01/21/2019, 14:32:00"
1,0.998236482891452,"01/21/2019, 14:34:00"
2,0.9980851506323845,"01/21/2019, 14:36:00"
3,0.9951948702589837,"01/21/2019, 14:38:00"
4,0.996358118497966,"01/21/2019, 14:40:00"
5,0.9706304973388831,"01/21/2019, 14:42:00"
6,0.992092585965634,"01/21/2019, 14:44:00"
7,0.991177025852471,"01/21/2019, 14:46:00"
8,0.9961467221634867,"01/21/2019, 14:48:00"
9,0.985926913410554,"01/21/2019, 14:50:00"
10,0.9956195891152594,"01/21/2019, 14:52:00"
11,0.9900291181060837,"01/21/2019, 14:54:00"
12,0.973231961967609,"01/21/2019, 14:56:00"
13,0.9516728429809105,"01/21/2019, 14:58:00"
14,0.9995192518884238,"01/21/2019, 15:00:00"
15,0.9911651629173591,"01/21/2019, 15:02:00"
16,0.9876974534145851,"01/21/2019, 15:04:00"
17,0.9496251810366135,"01/21/2019, 15:06:00"
18,0.9821561407408992,"01/21/2019, 15:08:00"
19,0.9408174426588383,"01/21/2019, 15:10:00"
20,0.9624300225836127,"01/21/2019, 15:12:00"
21,0.9903947171250559,"01/21/2019, 15:14:00"
22,0.9935124608785648,"01/21/2019, 15:16:00"
23,0.702298563572699,"01/21/2019, 15:18:00"
24,0.9677742143620442,"01/21/2019, 15:20:00"
25,0.9984019177728971,"01/21/2019, 15:22:00"
26,0.9710717869219193,"01/21/2019, 15:24:00"
27,0.979135696288505,"01/21/2019, 15:26:00"
28,0.9643930589338505,"01/21/2019, 15:28:00"
29,0.22420002597755784,"01/21/2019, 15:30:00"
30,0.9734072293996481,"01/21/2019, 15:32:00"
31,0.9981340450854329,"01/21/2019, 15:34:00"
32,0.9956959301133089,"01/21/2019, 15:36:00"
33,0.9991819939088885,"01/21/2019, 15:38:00"
34,0.9895943453629789,"01/21/2019, 15:40:00"
35,0.9908925561221787,"01/21/2019, 15:42:00"
36,0.9838940617787881,"01/21/2019, 15:44:00"
37,0.9903259908979316,"01/21/2019, 15:46:00"
38,0.9929983578667606,"01/21/2019, 15:48:00"
39,0.9845416624226971,"01/21/2019, 15:50:00"
40,0.9936175373035935,"01/21/2019, 15:52:00"
41,0.9910050438158712,"01/21/2019, 15:54:00"
42,0.9440436671444116,"01/21/2019, 15:56:00"
43,0.990320145299785,"01/21/2019, 15:58:00"
44,0.2925668543607437,"01/21/2019, 16:00:00"
45,0.9428858133318488,"01/21/2019, 16:02:00"
46,0.9675239472658421,"01/21/2019, 16:04:00"
47,0.9852929868486288,"01/21/2019, 16:06:00"
48,0.9741439255154132,"01/21/2019, 16:08:00"
49,0.8869330533876876,"01/21/2019, 16:10:00"
50,0.9933691989317643,"01/21/2019, 16:12:00"
51,0.9951872800070498,"01/21/2019, 16:14:00"
52,0.9962545639484499,"01/21/2019, 16:16:00"
53,0.928747513562339,"01/21/2019, 16:18:00"
54,0.9960453865318246,"01/21/2019, 16:20:00"
55,0.9372515111505643,"01/21/2019, 16:22:00"
56,0.9892648314156824,"01/21/2019, 16:24:00"
57,0.9964370636682607,"01/21/2019, 16:26:00"
58,0.9676862967451152,"01/21/2019, 16:28:00"
59,0.9575849775609534,"01/21/2019, 16:30:00"
60,0.9919307587030395,"01/21/2019, 16:32:00"
61,0.9985768312313074,"01/21/2019, 16:34:00"
62,0.9327078467559672,"01/21/2019, 16:36:00"
63,0.2260490220507576,"01/21/2019, 16:38:00"
64,,"01/21/2019, 16:40:00"
65,0.9676214226530483,"01/21/2019, 16:42:00"
66,0.9968123263516894,"01/21/2019, 16:44:00"
67,0.9227423882122433,"01/21/2019, 16:46:00"
68,0.31023192257471904,"01/21/2019, 16:48:00"
69,0.9690445578467732,"01/21/2019, 16:50:00"
70,0.9946295020401573,"01/21/2019, 16:52:00"
71,0.9945869008170677,"01/21/2019, 16:54:00"
72,0.996303230321809,"01/21/2019, 16:56:00"
73,0.9889479836007171,"01/21/2019, 16:58:00"
74,0.9919827269305742,"01/21/2019, 17:00:00"
75,0.9893497635274668,"01/21/2019, 17:02:00"
76,0.993353982405203,"01/21/2019, 17:04:00"
77,0.9901466418054382,"01/21/2019, 17:06:00"
78,0.9226912017412533,"01/21/2019, 17:08:00"
79,0.9700456090015188,"01/21/2019, 17:10:00"
80,0.9227564153344393,"01/21/2019, 17:12:00"
81,0.9795092571162495,"01/21/2019, 17:14:00"
82,0.9817040041379209,"01/21/2019, 17:16:00"
83,0.9873352397521058,"01/21/2019, 17:18:00"
84,0.9884967408367277,"01/21/2019, 17:20:00"
85,0.9546162011203736,"01/21/2019, 17:22:00"
86,0.9972826078193164,"01/21/2019, 17:24:00"
87,0.9654699855455896,"01/21/2019, 17:26:00"
88,0.9746123889289132,"01/21/2019, 17:28:00"
89,0.9509565221024943,"01/21/2019, 17:30:00"
90,0.9559117997990717,"01/21/2019, 17:32:00"
91,0.9596265197877522,"01/21/2019, 17:34:00"
92,0.9985762561347766,"01/21/2019, 17:36:00"
93,0.9502463786336529,"01/21/2019, 17:38:00"
94,0.9877286809376038,"01/21/2019, 17:40:00"
95,0.9974321933637,"01/21/2019, 17:42:00"
96,0.9986612843560739,"01/21/2019, 17:44:00"
97,0.8663652918056655,"01/21/2019, 17:46:00"
98,0.9839601692895873,"01/21/2019, 17:48:00"
99,0.9929490343217293,"01/21/2019, 17:50:00"
100,0.9962622442811161,"01/21/2019, 17:52:00"
101,0.9914728899965815,"01/21/2019, 17:54:00"
102,0.9815901881475828,"01/21/2019, 17:56:00"
103,0.9993069463058474,"01/21/2019, 17:58:00"
104,0.5221930255124038,"01/21/2019, 18:00:00"
105,0.9988608995507331,"01/21/2019, 18:02:00"
106,0.9982441816082666,"01/21/2019, 18:04:00"
107,0.9992102658333017,"01/21/2019, 18:06:00"
108,0.9144658274228796,"01/21/2019, 18:08:00"
109,0.9721405169933621,"01/21/2019, 18:10:00"
110,0.991571481453157,"01/21/2019, 18:12:00"
111,0.9945436027802319,"01/21/2019, 18:14:00"
112,0.9664994265150697,"01/21/2019, 18:16:00"
113,0.9872500318869537,"01/21/2019, 18:18:00"
114,0.9965100049905863,"01/21/2019, 18:20:00"
115,0.9960984170790455,"01/21/2019, 18:22:00"
116,0.4946412116285494,"01/21/2019, 18:24:00"
117,0.9857231395327585,"01/21/2019, 18:26:00"
118,0.4516709066949049,"01/21/2019, 18:28:00"
119,0.2693322118691469,"01/21/2019, 18:30:00"
120,0.9848329389534315,"01/21/2019, 18:32:00"
121,0.9835163683450608,"01/21/2019, 18:34:00"
122,0.9844668343657766,"01/21/2019, 18:36:00"
123,0.997994069863951,"01/21/2019, 18:38:00"
124,0.999083250776469,"01/21/2019, 18:40:00"
125,0.9897577035448101,"01/21/2019, 18:42:00"
126,0.9845107438814061,"01/21/2019, 18:44:00"
127,0.9797056551506877,"01/21/2019, 18:46:00"
128,0.9882764435880907,"01/21/2019, 18:48:00"
129,0.9922541561508048,"01/21/2019, 18:50:00"
130,0.9485525380431016,"01/21/2019, 18:52:00"
131,0.9738442892590733,"01/21/2019, 18:54:00"
132,0.9892773687483661,"01/21/2019, 18:56:00"
133,0.9845320928930935,"01/21/2019, 18:58:00"
134,0.9890522792568134,"01/21/2019, 19:00:00"
135,0.6585508945328541,"01/21/2019, 19:02:00"
136,0.9763225332230288,"01/21/2019, 19:04:00"
137,0.9899970575750241,"01/21/2019, 19:06:00"
138,0.900193249311103,"01/21/2019, 19:08:00"
139,0.9915163159227627,"01/21/2019, 19:10:00"
140,0.9455469926958723,"01/21/2019, 19:12:00"
141,0.9772374041125264,"01/21/2019, 19:14:00"
142,0.8033617954803974,"01/21/2019, 19:16:00"
143,0.996951644802797,"01/21/2019, 19:18:00"
144,0.9925622214638746,"01/21/2019, 19:20:00"
145,0.9960930627821182,"01/21/2019, 19:22:00"
146,0.9862455161231292,"01/21/2019, 19:24:00"
147,0.9898032535835997,"01/21/2019, 19:26:00"
148,0.987164871875591,"01/21/2019, 19:28:00"
149,0.9815294002554352,"01/21/2019, 19:30:00"
150,0.9961433665209576,"01/21/2019, 19:32:00"
151,0.9893992869514545,"01/21/2019, 19:34:00"
152,0.9497601097660504,"01/21/2019, 19:36:00"
153,0.7368504936822159,"01/21/2019, 19:38:00"
154,0.9982732127709549,"01/21/2019, 19:40:00"
155,0.9992972005776263,"01/21/2019, 19:42:00"
156,0.9926138496210715,"01/21/2019, 19:44:00"
157,0.9961963543602417,"01/21/2019, 19:46:00"
158,0.9976280013691137,"01/21/2019, 19:48:00"
159,0.9844275798041879,"01/21/2019, 19:50:00"
160,0.9912618869052271,"01/21/2019, 19:52:00"
161,0.9602939233317361,"01/21/2019, 19:54:00"
162,0.992443016383918,"01/21/2019, 19:56:00"
163,0.9781361547712969,"01/21/2019, 19:58:00"
164,0.9797144771380685,"01/21/2019, 20:00:00"
165,0.9917633519733182,"01/21/2019, 20:02:00"
166,0.9867866282501866,"01/21/2019, 20:04:00"
167,0.9762456773198428,"01/21/2019, 20:06:00"
168,0.1168899225004007,"01/21/2019, 20:08:00"
169,0.9575305949365507,"01/21/2019, 20:10:00"
170,0.9843293845349249,"01/21/2019, 20:12:00"
171,0.9964248770006859,"01/21/2019, 20:14:00"
172,0.9961899045850414,"01/21/2019, 20:16:00"
173,0.8368822142650151,"01/21/2019, 20:18:00"
174,0.9974812923234097,"01/21/2019, 20:20:00"
175,0.9981611544371721,"01/21/2019, 20:22:00"
176,0.982554875531261,"01/21/2019, 20:24:00"
177,0.9868201245133561,"01/21/2019, 20:26:00"
178,0.9961944974141371,"01/21/2019, 20:28:00"
179,0.9648233244778468,"01/21/2019, 20:30:00"
180,0.9967197334819996,"01/21/2019, 20:32:00"
181,0.9991587556988083,"01/21/2019, 20:34:00"
182,0.9876276038582907,"01/21/2019, 20:36:00"
183,0.9989413189754078,"01/21/2019, 20:38:00"
184,0.9978224867906452,"01/21/2019, 20:40:00"
185,0.9988648650836148,"01/21/2019, 20:42:00"
186,0.981164006937336,"01/21/2019, 20:44:00"
187,0.9866983758671585,"01/21/2019, 20:46:00"
188,0.27203634648136477,"01/21/2019, 20:48:00"
189,0.9862079708129574,"01/21/2019, 20:50:00"
190,0.9852668657694578,"01/21/2019, 20:52:00"
191,0.9624634867266738,"01/21/2019, 20:54:00"
192,0.9966307437712962,"01/21/2019, 20:56:00"
193,0.9186931595501678,"01/21/2019, 20:58:00"
194,0.9625987699163265,"01/21/2019, 21:00:00"
195,0.9770443045294708,"01/21/2019, 21:02:00"
196,0.9967044145705297,"01/21/2019, 21:04:00"
197,0.9769313189324949,"01/21/2019, 21:06:00"
198,0.9900778444175642,"01/21/2019, 21:08:00"
199,0.943418541647223,"01/21/2019, 21:10:00"
200,0.9908912178887268,"01/21/2019, 21:12:00"
201,0.9960986917700632,"01/21/2019, 21:14:00"
202,0.9976370993841984,"01/21/2019, 21:16:00"
203,0.9967326771982957,"01/21/2019, 21:18:00"
204,0.996608020885894,"01/21/2019, 21:20:00"
205,0.951855430987623,"01/21/2019, 21:22:00"
206,0.9654754690392167,"01/21/2019, 21:24:00"
207,0.9940845444936973,"01/21/2019, 21:26:00"
208,0.4021250623109057,"01/21/2019, 21:28:00"
209,0.9977713653456408,"01/21/2019, 21:30:00"
210,0.9699946500015073,"01/21/2019, 21:32:00"
