,similarity,timestamp
0,,"01/21/2019, 14:32:00"
1,0.999918342515901,"01/21/2019, 14:34:00"
2,0.9989393924779619,"01/21/2019, 14:36:00"
3,0.9992509464735762,"01/21/2019, 14:38:00"
4,0.9994647076329786,"01/21/2019, 14:40:00"
5,0.9988184865139953,"01/21/2019, 14:42:00"
6,0.9994682924056391,"01/21/2019, 14:44:00"
7,0.999466805685239,"01/21/2019, 14:46:00"
8,0.9843292953689917,"01/21/2019, 14:48:00"
9,0.8703284590009813,"01/21/2019, 14:50:00"
10,0.9750087868225368,"01/21/2019, 14:52:00"
11,0.96848745077615,"01/21/2019, 14:54:00"
12,0.9241597359868179,"01/21/2019, 14:56:00"
13,0.9552726278424473,"01/21/2019, 14:58:00"
14,0.8601589949032838,"01/21/2019, 15:00:00"
15,0.7632297241986725,"01/21/2019, 15:02:00"
16,0.9418355241257752,"01/21/2019, 15:04:00"
17,0.9294295866225891,"01/21/2019, 15:06:00"
18,0.9514016500021747,"01/21/2019, 15:08:00"
19,0.9962601471776059,"01/21/2019, 15:10:00"
20,0.9866989248531154,"01/21/2019, 15:12:00"
21,0.9918219862470932,"01/21/2019, 15:14:00"
22,0.9920321313389093,"01/21/2019, 15:16:00"
23,0.9814815667537347,"01/21/2019, 15:18:00"
24,0.9896182604455418,"01/21/2019, 15:20:00"
25,0.9946388424785688,"01/21/2019, 15:22:00"
26,0.9716330536839343,"01/21/2019, 15:24:00"
27,0.9899028269077779,"01/21/2019, 15:26:00"
28,0.9652720971910606,"01/21/2019, 15:28:00"
29,0.24402946269607434,"01/21/2019, 15:30:00"
30,0.9481138057522045,"01/21/2019, 15:32:00"
31,0.9437293176283458,"01/21/2019, 15:34:00"
32,0.9749210275693388,"01/21/2019, 15:36:00"
33,0.994932082117392,"01/21/2019, 15:38:00"
34,0.949401120217208,"01/21/2019, 15:40:00"
35,0.9872192890764929,"01/21/2019, 15:42:00"
36,0.9439735492684272,"01/21/2019, 15:44:00"
37,0.9966900294942682,"01/21/2019, 15:46:00"
38,0.9933179230610724,"01/21/2019, 15:48:00"
39,0.987015239760605,"01/21/2019, 15:50:00"
40,0.9914123010151441,"01/21/2019, 15:52:00"
41,0.9531367285851124,"01/21/2019, 15:54:00"
42,0.9782595164567873,"01/21/2019, 15:56:00"
43,0.9680025965132155,"01/21/2019, 15:58:00"
44,0.9730416125660585,"01/21/2019, 16:00:00"
45,0.992776832590507,"01/21/2019, 16:02:00"
46,0.9993146008314794,"01/21/2019, 16:04:00"
47,0.986626743061743,"01/21/2019, 16:06:00"
48,0.9740881322688034,"01/21/2019, 16:08:00"
49,0.9910648431008837,"01/21/2019, 16:10:00"
50,0.8326755053762752,"01/21/2019, 16:12:00"
51,0.9786594001526308,"01/21/2019, 16:14:00"
52,0.9847651076978454,"01/21/2019, 16:16:00"
53,0.946732347660213,"01/21/2019, 16:18:00"
54,0.9961036233307632,"01/21/2019, 16:20:00"
55,0.9877678927424526,"01/21/2019, 16:22:00"
56,0.9987874584047728,"01/21/2019, 16:24:00"
57,0.9604125288675119,"01/21/2019, 16:26:00"
58,0.929151469847769,"01/21/2019, 16:28:00"
59,0.9673424404457847,"01/21/2019, 16:30:00"
60,0.9844468375767349,"01/21/2019, 16:32:00"
61,0.9352310274496792,"01/21/2019, 16:34:00"
62,0.9936825927405967,"01/21/2019, 16:36:00"
63,0.9767080800323994,"01/21/2019, 16:38:00"
64,,"01/21/2019, 16:40:00"
65,0.4062552299188049,"01/21/2019, 16:42:00"
66,0.9934125164787908,"01/21/2019, 16:44:00"
67,0.9722163014770384,"01/21/2019, 16:46:00"
68,0.910857402894591,"01/21/2019, 16:48:00"
69,0.99669469021913,"01/21/2019, 16:50:00"
70,0.9964271166956812,"01/21/2019, 16:52:00"
71,0.9973192031936775,"01/21/2019, 16:54:00"
72,0.9521217804063994,"01/21/2019, 16:56:00"
73,0.9996074630502678,"01/21/2019, 16:58:00"
74,0.2620209813698693,"01/21/2019, 17:00:00"
75,0.9719051773183529,"01/21/2019, 17:02:00"
76,0.9981236036003701,"01/21/2019, 17:04:00"
77,0.8975397780239782,"01/21/2019, 17:06:00"
78,0.9995876454010454,"01/21/2019, 17:08:00"
79,0.9994361503188166,"01/21/2019, 17:10:00"
80,0.7399317918590375,"01/21/2019, 17:12:00"
81,0.9923522017118394,"01/21/2019, 17:14:00"
82,0.9939420556124121,"01/21/2019, 17:16:00"
83,0.993759475431064,"01/21/2019, 17:18:00"
84,0.9988045183395761,"01/21/2019, 17:20:00"
85,0.9624318328893399,"01/21/2019, 17:22:00"
86,0.9643259588660149,"01/21/2019, 17:24:00"
87,0.9912928061210524,"01/21/2019, 17:26:00"
88,0.8757122052044608,"01/21/2019, 17:28:00"
89,0.2573542065782375,"01/21/2019, 17:30:00"
90,0.9976361414210904,"01/21/2019, 17:32:00"
91,0.9977247168126058,"01/21/2019, 17:34:00"
92,0.4027274925595572,"01/21/2019, 17:36:00"
93,0.9950053839205154,"01/21/2019, 17:38:00"
94,0.9932221858986472,"01/21/2019, 17:40:00"
95,0.7983047092894939,"01/21/2019, 17:42:00"
96,0.9881004086855834,"01/21/2019, 17:44:00"
97,0.9169242799417872,"01/21/2019, 17:46:00"
98,0.9974852144476917,"01/21/2019, 17:48:00"
99,0.9706736383201796,"01/21/2019, 17:50:00"
100,0.9959312465661776,"01/21/2019, 17:52:00"
101,0.9995765176245438,"01/21/2019, 17:54:00"
102,0.9982129697897028,"01/21/2019, 17:56:00"
103,0.9981858625853365,"01/21/2019, 17:58:00"
104,0.44395971570572695,"01/21/2019, 18:00:00"
105,0.9490071028560749,"01/21/2019, 18:02:00"
106,0.9575306176249995,"01/21/2019, 18:04:00"
107,0.9956934578086137,"01/21/2019, 18:06:00"
108,0.9988539910043539,"01/21/2019, 18:08:00"
109,0.9849162764525753,"01/21/2019, 18:10:00"
110,0.9990397262173709,"01/21/2019, 18:12:00"
111,0.9994756128885139,"01/21/2019, 18:14:00"
112,0.9998172353681561,"01/21/2019, 18:16:00"
113,0.8140762930836697,"01/21/2019, 18:18:00"
114,0.9949603463383059,"01/21/2019, 18:20:00"
115,0.9733590098877354,"01/21/2019, 18:22:00"
116,0.9901250094006383,"01/21/2019, 18:24:00"
117,0.999267030023629,"01/21/2019, 18:26:00"
118,0.9934218438047067,"01/21/2019, 18:28:00"
119,0.25010278483055093,"01/21/2019, 18:30:00"
120,0.9714914240733273,"01/21/2019, 18:32:00"
121,0.9987343487538931,"01/21/2019, 18:34:00"
122,0.9869045685667065,"01/21/2019, 18:36:00"
123,0.996553960678649,"01/21/2019, 18:38:00"
124,0.9804819748868614,"01/21/2019, 18:40:00"
125,0.9810405753461956,"01/21/2019, 18:42:00"
126,0.9930161900589137,"01/21/2019, 18:44:00"
127,0.9542749168632458,"01/21/2019, 18:46:00"
128,0.9995962728328317,"01/21/2019, 18:48:00"
129,0.9980221713972748,"01/21/2019, 18:50:00"
130,0.9748490999685744,"01/21/2019, 18:52:00"
131,0.9796417098512157,"01/21/2019, 18:54:00"
132,0.9937230501447719,"01/21/2019, 18:56:00"
133,0.9774437702062341,"01/21/2019, 18:58:00"
134,0.98153562713953,"01/21/2019, 19:00:00"
135,0.5025288343805268,"01/21/2019, 19:02:00"
136,0.9814906366372724,"01/21/2019, 19:04:00"
137,0.9708265731892155,"01/21/2019, 19:06:00"
138,0.9791657138767061,"01/21/2019, 19:08:00"
139,0.9970714498052128,"01/21/2019, 19:10:00"
140,0.9829434220769073,"01/21/2019, 19:12:00"
141,0.9914465810010865,"01/21/2019, 19:14:00"
142,0.9792558927952544,"01/21/2019, 19:16:00"
143,0.910784489439597,"01/21/2019, 19:18:00"
144,0.9840180685176667,"01/21/2019, 19:20:00"
