,similarity,timestamp
0,0.9997598566143524,"01/21/2019, 14:32:00"
1,0.9988544795736259,"01/21/2019, 14:34:00"
2,0.9815237728255024,"01/21/2019, 14:36:00"
3,0.9505415949745794,"01/21/2019, 14:38:00"
4,0.9961408162917066,"01/21/2019, 14:40:00"
5,0.9979216857462924,"01/21/2019, 14:42:00"
6,0.9876160531726476,"01/21/2019, 14:44:00"
7,0.9965879811419275,"01/21/2019, 14:46:00"
8,0.9911506984011104,"01/21/2019, 14:48:00"
9,0.9634894361855054,"01/21/2019, 14:50:00"
10,0.992928420117946,"01/21/2019, 14:52:00"
11,0.9866890429530923,"01/21/2019, 14:54:00"
12,0.9942020198083781,"01/21/2019, 14:56:00"
13,0.8900151089917693,"01/21/2019, 14:58:00"
14,0.2647292209345263,"01/21/2019, 15:00:00"
15,0.839090817603973,"01/21/2019, 15:02:00"
16,0.9884157463155673,"01/21/2019, 15:04:00"
17,0.9576696187406933,"01/21/2019, 15:06:00"
18,0.9581503988695769,"01/21/2019, 15:08:00"
19,0.9899254021911703,"01/21/2019, 15:10:00"
20,0.9916527588480468,"01/21/2019, 15:12:00"
21,0.9964231954235628,"01/21/2019, 15:14:00"
22,0.9911617966219983,"01/21/2019, 15:16:00"
23,0.8436209471790305,"01/21/2019, 15:18:00"
24,0.9936786266191531,"01/21/2019, 15:20:00"
25,0.995624327216336,"01/21/2019, 15:22:00"
26,0.9877592312641935,"01/21/2019, 15:24:00"
27,0.9721634916006113,"01/21/2019, 15:26:00"
28,0.9454712391493821,"01/21/2019, 15:28:00"
29,0.40669359954543405,"01/21/2019, 15:30:00"
30,0.9769657043687734,"01/21/2019, 15:32:00"
31,0.9967357619366093,"01/21/2019, 15:34:00"
32,0.9845734436161276,"01/21/2019, 15:36:00"
33,0.45617680224176027,"01/21/2019, 15:38:00"
34,0.9902612471036866,"01/21/2019, 15:40:00"
35,0.9788168709212722,"01/21/2019, 15:42:00"
36,0.9890017181683398,"01/21/2019, 15:44:00"
37,0.9576353697957896,"01/21/2019, 15:46:00"
38,0.9671625129752874,"01/21/2019, 15:48:00"
39,0.9833683466886682,"01/21/2019, 15:50:00"
40,0.9422774821058023,"01/21/2019, 15:52:00"
41,0.9829761123676867,"01/21/2019, 15:54:00"
42,0.9858390499276343,"01/21/2019, 15:56:00"
43,0.5899089278186923,"01/21/2019, 15:58:00"
44,0.5335694034667477,"01/21/2019, 16:00:00"
45,0.7733982716305916,"01/21/2019, 16:02:00"
46,0.5409644989768209,"01/21/2019, 16:04:00"
47,0.9700515691725435,"01/21/2019, 16:06:00"
48,0.9332674255422305,"01/21/2019, 16:08:00"
49,0.9901966181090351,"01/21/2019, 16:10:00"
